distance_km,duration_minutes,pace,average_cadence,average_heartrate,cluster
50.0,535.0,10.42,166.0,134.0,4
50.0,510.0,10.12,164.0,138.0,4
50.0,350.0,7.0,160.0,135.0,3
50.0,340.0,6.48,162.0,137.0,3
50.0,360.0,7.12,158.0,134.0,3
50.0,355.0,7.05,159.0,136.0,3
50.0,345.0,6.54,161.0,138.0,3
50.0,330.0,6.36,164.0,133.0,3
50.0,355.0,7.05,160.0,135.0,3
50.0,340.0,6.48,162.0,137.0,3
50.0,365.0,7.18,157.0,132.0,3
50.0,345.0,6.54,161.0,138.0,3
50.0,355.0,7.05,160.0,135.0,3
50.0,340.0,6.48,162.0,137.0,3
50.0,350.0,7.0,160.0,134.0,3
50.0,330.0,6.36,164.0,133.0,3
50.0,355.0,7.05,159.0,136.0,3
50.0,340.0,6.48,162.0,137.0,3
50.0,370.0,7.24,156.0,131.0,3
50.0,330.0,6.36,165.0,132.0,3
50.0,355.0,7.05,159.0,135.0,3
50.0,345.0,6.54,161.0,138.0,3
50.0,340.0,6.48,162.0,137.0,3
50.0,365.0,7.18,157.0,132.0,3
50.0,355.0,7.05,160.0,135.0,3
50.0,340.0,6.48,162.0,137.0,3
50.0,350.0,7.0,160.0,134.0,3
50.0,370.0,7.24,156.0,131.0,3
50.0,370.45,7.24,162.0,138.0,3
50.0,385.78,7.43,165.0,140.0,8
50.0,355.63,7.07,159.0,137.0,3
50.0,402.18,8.04,164.0,139.0,8
50.0,368.89,7.23,163.0,138.0,3
50.0,390.32,7.48,161.0,139.0,8
50.0,346.97,6.57,160.0,137.0,3
50.0,378.45,7.34,162.0,138.0,3
50.0,370.15,7.24,164.0,137.0,3
50.0,359.78,7.11,160.0,138.0,3
50.0,385.09,7.42,163.0,139.0,3
50.0,365.34,7.19,162.0,138.0,3
50.0,378.88,7.35,165.0,138.0,3
50.0,372.77,7.27,163.0,137.0,3
50.0,352.14,7.03,160.0,137.0,3
50.0,391.96,7.5,162.0,139.0,8
50.0,369.66,7.24,161.0,138.0,3
50.0,375.29,7.31,164.0,139.0,3
50.0,364.88,7.18,162.0,138.0,3
50.0,378.45,7.34,163.0,137.0,3
50.0,361.39,7.14,160.0,138.0,3
50.0,377.42,7.33,163.0,139.0,3
50.0,350.89,7.02,160.0,137.0,3
50.0,368.16,7.22,162.0,138.0,3
50.0,360.52,7.13,161.0,138.0,3
50.0,374.55,7.29,164.0,139.0,3
50.0,359.45,7.12,160.0,138.0,3
50.0,400.0,8.0,164.0,135.0,8
50.0,410.0,8.12,165.0,137.0,8
50.0,395.0,7.54,162.0,134.0,8
50.0,405.0,8.06,163.0,136.0,8
50.0,420.0,8.24,160.0,138.0,8
50.0,390.0,7.48,161.0,133.0,8
50.0,415.0,8.18,164.0,137.0,8
50.0,405.0,8.06,165.0,136.0,8
50.0,410.0,8.12,163.0,135.0,8
50.0,385.0,7.42,162.0,132.0,3
50.0,395.0,7.54,163.0,134.0,8
50.0,400.0,8.0,164.0,135.0,8
50.0,395.0,7.54,162.0,134.0,8
50.0,405.0,8.06,165.0,137.0,8
50.0,415.0,8.18,164.0,138.0,8
50.0,390.0,7.48,161.0,133.0,8
50.0,420.0,8.24,160.0,138.0,8
50.0,405.0,8.06,165.0,136.0,8
50.0,400.0,8.0,164.0,135.0,8
50.0,385.0,7.42,162.0,132.0,3
50.0,415.0,8.18,165.0,137.0,8
50.0,410.0,8.12,163.0,136.0,8
50.0,395.0,7.54,162.0,134.0,8
50.0,385.0,7.42,161.0,132.0,3
50.0,405.0,8.06,164.0,135.0,8
5.0,28.0,5.36,172.0,137.0,7
5.0,29.5,5.54,175.0,139.0,7
5.0,27.8,5.32,170.0,135.0,7
5.0,28.7,5.44,173.0,138.0,7
5.0,28.2,5.37,172.0,137.0,7
5.0,27.9,5.33,174.0,136.0,7
5.0,28.3,5.4,171.0,138.0,7
5.0,28.5,5.42,173.0,137.0,7
5.0,27.6,5.3,170.0,134.0,7
5.0,29.1,5.49,174.0,140.0,7
5.0,28.0,5.36,172.0,137.0,7
5.0,27.7,5.31,169.0,136.0,7
5.0,28.9,5.47,173.0,139.0,7
5.0,29.2,5.5,175.0,140.0,7
5.0,28.4,5.41,172.0,138.0,7
5.0,28.1,5.37,171.0,136.0,7
5.0,29.0,5.48,174.0,139.0,7
5.0,27.8,5.33,170.0,135.0,7
5.0,28.6,5.43,173.0,138.0,7
5.0,28.3,5.4,172.0,137.0,7
5.0,28.9,5.47,173.0,139.0,7
5.0,29.3,5.51,176.0,141.0,7
5.0,28.5,5.42,173.0,138.0,7
5.0,28.2,5.38,172.0,137.0,7
5.0,27.9,5.34,170.0,135.0,7
5.0,28.8,5.45,173.0,139.0,7
5.0,28.7,5.44,172.0,138.0,7
5.0,29.7,2.57,172.0,138.0,7
5.0,31.4,3.08,170.0,140.0,7
5.0,30.2,3.01,173.0,137.0,7
5.0,28.9,2.53,175.0,136.0,7
5.0,32.0,3.12,168.0,139.0,7
5.0,30.5,3.03,171.0,138.0,7
5.0,29.1,2.54,173.0,137.0,7
5.0,30.0,3.0,170.0,138.0,7
5.0,29.5,2.57,172.0,139.0,7
5.0,29.2,2.55,174.0,137.0,7
5.0,30.8,3.05,169.0,140.0,7
5.0,29.8,2.58,171.0,138.0,7
5.0,30.3,3.02,170.0,139.0,7
5.0,31.0,3.06,168.0,140.0,7
5.0,29.6,2.57,173.0,137.0,7
5.0,30.7,3.04,169.0,139.0,7
5.0,29.9,2.59,171.0,138.0,7
5.0,31.2,3.07,167.0,140.0,7
5.0,28.7,2.52,175.0,136.0,7
5.0,29.4,2.56,172.0,137.0,7
5.0,30.1,3.0,170.0,138.0,7
5.0,29.5,2.57,173.0,137.0,7
5.0,30.6,3.03,170.0,139.0,7
5.0,30.0,3.0,171.0,138.0,7
5.0,29.8,2.58,172.0,137.0,7
5.0,30.9,3.05,168.0,140.0,7
5.0,29.3,2.56,174.0,137.0,7
5.0,30.4,3.02,170.0,139.0,7
5.0,29.7,2.58,173.0,138.0,7
5.0,30.8,6.08,172.0,138.0,7
5.0,31.2,6.13,170.0,139.0,7
5.0,29.5,5.53,174.0,137.0,7
5.0,32.0,6.25,168.0,140.0,7
5.0,30.2,6.04,173.0,139.0,7
5.0,29.8,5.57,175.0,138.0,7
5.0,31.5,6.18,169.0,137.0,7
5.0,30.7,6.08,172.0,138.0,7
5.0,29.9,5.58,174.0,137.0,7
5.0,30.5,6.06,173.0,138.0,7
5.0,30.1,6.02,172.0,139.0,7
5.0,31.0,6.12,170.0,138.0,7
5.0,29.7,5.56,175.0,137.0,7
5.0,30.3,6.04,172.0,138.0,7
5.0,29.6,5.55,174.0,137.0,7
5.0,30.4,6.05,172.0,138.0,7
5.0,30.0,6.0,173.0,139.0,7
5.0,29.8,5.57,174.0,138.0,7
5.0,30.6,6.07,172.0,139.0,7
5.0,29.9,5.58,174.0,137.0,7
5.0,30.2,6.03,173.0,138.0,7
5.0,30.1,6.02,172.0,138.0,7
5.0,29.7,5.56,175.0,137.0,7
5.0,30.9,6.1,171.0,139.0,7
5.0,29.8,5.57,174.0,137.0,7
5.0,30.7,6.08,172.0,138.0,7
5.0,28.0,5.36,172.0,134.0,7
5.0,27.3,5.27,169.0,132.0,7
5.0,29.2,5.5,174.0,135.0,7
5.0,28.4,5.41,171.0,133.0,7
5.0,27.8,5.33,173.0,132.0,7
5.0,29.0,5.48,175.0,136.0,7
5.0,28.2,5.38,170.0,134.0,7
5.0,27.5,5.3,172.0,131.0,7
5.0,28.7,5.44,173.0,133.0,7
5.0,28.9,5.47,171.0,135.0,7
5.0,27.9,5.34,174.0,132.0,7
5.0,28.5,5.42,170.0,134.0,7
5.0,28.1,5.37,173.0,133.0,7
5.0,28.6,5.43,172.0,135.0,7
5.0,27.7,5.32,171.0,132.0,7
5.0,29.1,5.48,174.0,137.0,7
5.0,28.3,5.39,170.0,134.0,7
5.0,28.8,5.45,172.0,134.0,7
5.0,27.6,5.31,171.0,131.0,7
5.0,29.0,5.48,174.0,137.0,7
5.0,28.4,5.41,172.0,134.0,7
5.0,27.8,5.33,173.0,132.0,7
5.0,28.0,5.36,170.0,133.0,7
5.0,28.9,5.47,172.0,135.0,7
5.0,27.5,5.3,173.0,132.0,7
5.0,29.2,5.5,174.0,136.0,7
5.0,28.5,5.42,170.0,134.0,7
5.02,28.39,5.38,172.0,135.0,7
5.0,27.85,5.33,169.0,133.0,7
5.1,29.35,6.03,175.0,138.0,7
5.0,27.54,5.3,171.0,134.0,7
5.0,28.1,5.38,173.0,136.0,7
5.0,28.56,6.02,174.0,137.0,7
5.0,28.05,5.5,170.0,132.0,7
5.0,28.45,5.57,172.0,134.0,7
5.0,27.5,5.3,170.0,133.0,7
5.05,28.78,5.59,173.0,137.0,7
5.0,28.2,5.56,171.0,136.0,7
5.0,27.75,5.51,170.0,132.0,7
5.0,28.02,5.57,172.0,135.0,7
5.0,27.92,5.53,171.0,134.0,7
5.0,28.38,5.58,173.0,137.0,7
5.0,27.81,5.52,170.0,133.0,7
5.0,28.1,5.38,172.0,134.0,7
5.0,28.55,6.01,174.0,138.0,7
5.0,27.8,5.52,170.0,133.0,7
5.0,28.09,5.56,172.0,134.0,7
5.0,28.0,5.36,171.0,132.0,7
5.0,28.16,5.56,173.0,135.0,7
5.02,28.43,5.57,172.0,134.0,7
5.0,27.9,5.54,171.0,133.0,7
5.0,28.02,5.57,172.0,135.0,7
5.0,27.78,5.51,170.0,132.0,7
5.0,28.16,5.56,173.0,134.0,7
5.0,28.14,5.55,172.0,134.0,7
10.02,67.9,6.45,171.0,142.0,1
10.15,69.54,6.5,173.0,143.0,1
9.85,66.14,6.4,170.0,141.0,1
10.1,68.3,6.43,172.0,142.0,1
10.05,67.8,6.42,171.0,142.0,1
10.2,69.0,6.43,172.0,143.0,1
9.9,66.68,6.42,170.0,141.0,1
10.05,68.0,6.43,172.0,142.0,1
10.0,67.5,6.43,171.0,142.0,1
10.1,68.2,6.43,172.0,142.0,1
10.05,68.1,6.43,171.0,143.0,1
10.12,68.45,6.43,172.0,142.0,1
10.07,68.25,6.43,171.0,142.0,1
10.0,68.0,6.44,171.0,142.0,1
10.05,68.15,6.43,172.0,143.0,1
10.1,68.4,6.43,172.0,142.0,1
10.03,68.1,6.44,171.0,142.0,1
9.98,67.8,6.44,171.0,142.0,1
10.08,68.0,6.43,172.0,142.0,1
10.11,68.45,6.43,172.0,142.0,1
10.0,67.8,6.44,171.0,142.0,1
10.12,68.5,6.43,172.0,143.0,1
10.0,67.8,6.44,171.0,142.0,1
10.05,68.1,6.43,172.0,142.0,1
10.0,67.85,6.44,171.0,142.0,1
10.14,69.0,6.45,171.0,143.0,1
9.99,67.7,6.44,170.0,141.0,1
10.08,68.2,6.43,172.0,142.0,1
10.0,67.9,6.45,171.0,142.0,1
10.0,63.2,6.18,172.0,135.0,1
10.0,65.15,6.31,170.0,137.0,1
10.0,60.8,6.05,173.0,132.0,1
10.0,62.5,6.15,171.0,134.0,1
10.0,64.0,6.24,169.0,136.0,1
10.0,61.75,6.1,174.0,133.0,1
10.0,66.2,6.37,168.0,138.0,1
10.0,60.0,6.0,175.0,131.0,1
10.0,65.5,6.33,169.0,137.0,1
10.0,62.0,6.12,172.0,134.0,1
10.0,63.75,6.23,170.0,135.0,1
10.0,64.5,6.27,168.0,136.0,1
10.0,59.8,5.58,176.0,130.0,1
10.0,66.0,6.36,167.0,138.0,1
10.0,61.5,6.09,173.0,132.0,1
10.0,64.2,6.25,169.0,134.0,1
10.0,60.9,6.05,174.0,131.0,1
10.0,63.0,6.18,170.0,133.0,1
10.0,65.8,6.35,169.0,137.0,1
10.0,62.3,6.14,171.0,134.0,1
10.0,66.45,6.39,166.0,139.0,1
10.0,59.5,5.57,177.0,128.0,1
10.0,65.2,6.32,170.0,136.0,1
10.0,61.8,6.1,173.0,132.0,1
10.0,64.0,6.24,169.0,134.0,1
10.0,62.75,6.17,172.0,133.0,1
10.0,63.9,6.24,170.0,135.0,1
10.0,66.1,6.36,166.0,138.0,1
10.0,63.0,6.18,172.0,142.0,1
10.0,62.8,6.15,174.0,144.0,1
10.0,64.2,6.25,170.0,143.0,1
10.0,61.7,6.1,173.0,142.0,1
10.0,65.0,6.3,169.0,146.0,1
10.0,63.5,6.21,171.0,144.0,1
10.0,62.6,6.16,175.0,143.0,1
10.0,64.0,6.24,172.0,145.0,1
10.0,60.5,6.03,176.0,141.0,1
10.0,65.2,6.31,168.0,147.0,1
10.0,62.0,6.12,173.0,144.0,1
10.0,63.2,6.19,171.0,142.0,1
10.0,64.5,6.27,169.0,145.0,1
10.0,61.8,6.1,173.0,144.0,1
10.0,65.1,6.31,167.0,146.0,1
10.0,63.8,6.23,170.0,143.0,1
10.0,62.9,6.18,172.0,142.0,1
10.0,64.3,6.26,168.0,144.0,1
10.0,60.8,6.05,176.0,141.0,1
10.0,64.9,6.29,169.0,145.0,1
10.0,62.5,6.16,173.0,144.0,1
10.0,63.4,6.2,170.0,142.0,1
10.0,61.5,6.09,174.0,140.0,1
10.0,64.0,6.24,171.0,143.0,1
10.0,62.3,6.14,172.0,141.0,1
10.0,63.7,6.22,170.0,142.0,1
10.0,60.9,6.06,176.0,140.0,1
10.0,65.4,6.32,167.0,147.0,1
10.0,62.7,6.16,171.0,143.0,1
10.02,68.12,6.46,165.0,138.0,1
10.07,69.45,6.52,160.0,137.0,1
10.0,67.8,6.5,164.0,139.0,1
10.05,70.1,6.57,167.0,140.0,1
10.03,69.3,6.52,162.0,138.0,1
10.0,68.5,6.47,163.0,139.0,1
10.08,71.0,6.59,160.0,137.0,1
10.02,69.8,6.55,164.0,138.0,1
10.0,67.5,6.52,166.0,137.0,1
10.1,71.2,7.0,159.0,136.0,1
10.05,70.0,6.56,161.0,138.0,1
10.01,68.8,6.54,163.0,139.0,1
10.0,67.0,6.47,165.0,138.0,1
10.04,69.9,6.55,162.0,137.0,1
10.09,71.5,7.02,160.0,135.0,1
10.0,67.3,6.47,164.0,139.0,1
10.1,70.8,6.59,161.0,137.0,1
10.03,69.5,6.52,163.0,138.0,1
10.0,68.0,6.48,165.0,138.0,1
10.08,71.2,7.0,159.0,135.0,1
10.0,67.1,6.47,164.0,138.0,1
10.05,70.1,6.56,162.0,137.0,1
10.02,69.0,6.5,164.0,138.0,1
10.0,67.55,6.46,166.0,139.0,1
10.07,69.8,6.53,163.0,138.0,1
10.1,71.5,7.02,160.0,136.0,1
10.0,64.1,6.24,172.0,142.0,1
10.0,58.9,5.53,176.0,139.0,1
10.0,66.4,6.38,170.0,144.0,1
10.0,62.7,6.16,173.0,141.0,1
10.0,60.5,6.03,174.0,140.0,1
10.0,63.2,6.19,171.0,142.0,1
10.0,67.8,6.46,169.0,146.0,1
10.0,59.3,5.56,175.0,138.0,1
10.0,65.5,6.33,172.0,143.0,1
10.0,61.4,6.08,174.0,140.0,1
10.0,64.8,6.29,170.0,142.0,1
10.0,66.1,6.36,169.0,145.0,1
10.0,65.2,6.31,171.0,144.0,1
10.0,58.5,5.51,177.0,138.0,1
10.0,67.2,6.43,168.0,147.0,1
10.0,70.0,7.0,166.0,149.0,1
10.0,60.0,6.0,175.0,137.0,1
10.0,59.8,5.58,177.0,138.0,1
10.0,66.9,6.42,169.0,146.0,1
10.0,65.7,6.34,171.0,144.0,1
10.0,62.5,6.15,173.0,141.0,1
10.0,63.9,6.23,172.0,142.0,1
10.0,60.1,6.01,176.0,137.0,1
10.0,64.0,6.24,170.0,143.0,1
10.0,58.2,5.49,177.0,139.0,1
10.0,67.0,6.42,167.0,145.0,1
10.0,62.3,6.14,172.0,142.0,1
10.0,63.4,6.2,171.0,143.0,1
21.1,125.5,5.56,170.0,145.0,5
21.1,124.0,5.5,172.0,147.0,5
21.1,127.0,5.58,169.0,144.0,5
21.1,122.5,6.06,171.0,146.0,5
21.1,124.8,5.59,173.0,148.0,5
21.1,123.2,6.08,170.0,145.0,5
21.1,126.3,6.18,172.0,147.0,5
21.1,121.0,6.02,169.0,143.0,5
21.1,125.0,5.56,174.0,149.0,5
21.1,124.5,5.51,171.0,146.0,5
21.1,127.5,6.21,170.0,145.0,5
21.1,123.8,6.1,172.0,147.0,5
21.1,125.3,6.15,169.0,144.0,5
21.1,124.1,6.11,173.0,148.0,5
21.1,128.0,6.23,170.0,146.0,5
21.1,122.8,6.07,171.0,144.0,5
21.1,125.2,6.15,170.0,145.0,5
21.1,124.3,6.11,172.0,147.0,5
21.1,126.7,6.18,169.0,144.0,5
21.1,125.7,6.16,173.0,148.0,5
21.1,123.9,6.1,171.0,146.0,5
21.1,124.7,6.13,170.0,145.0,5
21.1,125.8,6.17,172.0,147.0,5
21.1,124.2,6.11,169.0,144.0,5
21.1,125.4,6.16,170.0,145.0,5
21.1,124.9,6.14,172.0,148.0,5
21.1,126.0,6.16,171.0,146.0,5
21.1,130.2,6.09,169.0,138.0,5
21.1,128.4,6.03,170.0,137.0,5
21.1,132.5,6.37,168.0,139.0,5
21.1,129.1,6.26,170.0,138.0,5
21.1,133.4,6.39,167.0,140.0,5
21.1,126.8,6.19,171.0,137.0,5
21.1,131.0,6.32,170.0,138.0,5
21.1,127.6,6.21,172.0,137.0,5
21.1,130.9,6.32,169.0,138.0,5
21.1,129.8,6.28,170.0,137.0,5
21.1,128.0,6.23,171.0,137.0,5
21.1,131.5,6.34,169.0,138.0,5
21.1,127.4,6.21,172.0,137.0,5
21.1,130.0,6.29,170.0,138.0,5
21.1,125.9,6.17,173.0,137.0,5
21.1,132.0,6.34,168.0,139.0,5
21.1,128.9,6.26,170.0,138.0,5
21.1,130.5,6.3,169.0,138.0,5
21.1,129.4,6.27,170.0,137.0,5
21.1,128.3,6.24,171.0,137.0,5
21.1,132.2,6.36,167.0,139.0,5
21.1,127.7,6.22,172.0,137.0,5
21.1,131.8,6.35,168.0,138.0,5
21.1,129.2,6.27,170.0,138.0,5
21.1,130.7,6.31,169.0,138.0,5
21.1,126.5,6.18,172.0,137.0,5
21.1,125.0,5.55,172.0,150.0,5
21.1,124.5,5.51,170.0,151.0,5
21.1,128.3,6.23,175.0,149.0,5
21.1,122.4,6.06,173.0,152.0,5
21.1,124.8,6.13,171.0,150.0,5
21.1,120.7,6.0,169.0,151.0,5
21.1,127.9,6.22,174.0,148.0,5
21.1,119.3,5.56,170.0,152.0,5
21.1,126.5,6.17,173.0,149.0,5
21.1,123.2,6.08,171.0,150.0,5
21.1,125.9,6.16,172.0,149.0,5
21.1,126.3,6.17,173.0,150.0,5
21.1,120.9,6.01,169.0,151.0,5
21.1,124.2,6.11,170.0,150.0,5
21.1,123.5,6.09,172.0,149.0,5
21.1,120.1,5.59,168.0,152.0,5
21.1,127.0,6.19,174.0,148.0,5
21.1,124.0,6.1,170.0,150.0,5
21.1,125.2,6.14,171.0,149.0,5
21.1,126.8,6.19,173.0,148.0,5
21.1,121.7,6.03,169.0,151.0,5
21.1,123.8,6.1,170.0,149.0,5
21.1,124.4,6.12,172.0,150.0,5
21.1,120.5,6.0,168.0,152.0,5
21.1,125.1,6.14,172.0,149.0,5
21.1,150.0,7.05,168.0,145.0,5
21.1,152.7,7.12,170.0,147.0,5
21.1,148.5,6.59,165.0,143.0,5
21.1,151.0,7.06,169.0,146.0,5
21.1,149.2,7.02,167.0,144.0,5
21.1,153.2,7.13,171.0,148.0,5
21.1,147.8,6.57,164.0,142.0,5
21.1,150.8,7.06,168.0,145.0,5
21.1,149.5,7.02,167.0,144.0,5
21.1,151.5,7.07,170.0,146.0,5
21.1,154.2,7.15,173.0,149.0,5
21.1,148.0,6.58,165.0,143.0,5
21.1,153.0,7.11,172.0,149.0,5
21.1,150.5,7.05,169.0,146.0,5
21.1,149.8,7.03,168.0,145.0,5
21.1,152.0,7.09,170.0,147.0,5
21.1,147.5,6.57,164.0,142.0,5
21.1,151.2,7.07,169.0,145.0,5
21.1,150.3,7.04,168.0,144.0,5
21.1,152.5,7.1,171.0,147.0,5
21.1,149.6,7.02,167.0,144.0,5
21.1,150.9,7.06,168.0,145.0,5
21.1,151.8,7.09,170.0,146.0,5
21.1,148.8,7.0,164.0,143.0,5
21.1,120.4,5.41,165.0,140.0,5
21.1,125.0,5.55,162.0,138.0,5
21.1,118.1,5.34,168.0,142.0,5
21.1,122.5,5.47,164.0,139.0,5
21.1,121.0,5.42,166.0,141.0,5
21.1,119.7,5.38,167.0,139.0,5
21.1,124.3,5.51,163.0,137.0,5
21.1,123.0,5.47,165.0,138.0,5
21.1,119.5,5.38,169.0,141.0,5
21.1,122.8,5.47,164.0,140.0,5
21.1,117.9,5.33,171.0,143.0,5
21.1,121.4,5.42,165.0,139.0,5
21.1,120.8,5.41,166.0,138.0,5
21.1,123.5,5.49,163.0,137.0,5
21.1,119.0,5.36,169.0,142.0,5
21.1,124.0,5.5,164.0,138.0,5
21.1,118.3,5.34,170.0,144.0,5
21.1,120.5,5.41,166.0,139.0,5
21.1,119.2,5.37,168.0,140.0,5
21.1,122.2,5.45,165.0,137.0,5
21.1,121.7,5.44,164.0,138.0,5
21.1,120.0,5.39,167.0,139.0,5
21.1,118.7,5.36,169.0,142.0,5
21.1,123.0,5.47,162.0,138.0,5
21.1,119.8,5.38,169.0,141.0,5
21.1,120.7,5.41,166.0,139.0,5
21.1,122.9,5.47,163.0,137.0,5
42.2,430.5,10.1,165.0,142.0,8
42.2,425.3,10.02,162.0,140.0,8
42.2,418.2,9.5,160.0,143.0,8
42.2,435.7,10.15,167.0,145.0,8
42.2,423.4,9.58,163.0,139.0,8
42.2,429.1,10.07,164.0,141.0,8
42.2,433.8,10.13,166.0,144.0,8
42.2,426.7,10.03,161.0,142.0,8
42.2,418.9,9.52,160.0,140.0,8
42.2,432.3,10.11,165.0,143.0,8
42.2,427.5,10.04,162.0,142.0,8
42.2,419.8,9.53,160.0,139.0,8
42.2,431.9,10.1,166.0,144.0,8
42.2,422.1,9.56,164.0,141.0,8
42.2,434.6,10.14,167.0,145.0,8
42.2,424.4,9.59,163.0,142.0,8
42.2,423.9,9.58,162.0,140.0,8
42.2,429.2,10.07,165.0,143.0,8
42.2,418.3,9.52,160.0,139.0,8
42.2,437.4,10.18,168.0,146.0,8
42.2,427.2,10.03,162.0,142.0,8
42.2,424.9,10.0,161.0,141.0,8
42.2,429.7,10.07,164.0,143.0,8
42.2,422.3,9.56,162.0,142.0,8
42.2,435.1,10.15,167.0,145.0,8
42.2,418.0,9.51,160.0,139.0,8
42.2,290.0,6.52,169.0,142.0,6
42.2,285.5,6.44,172.0,139.0,6
42.2,298.0,7.0,170.0,143.0,6
42.2,292.5,6.53,168.0,141.0,6
42.2,300.0,7.04,170.0,140.0,6
42.2,285.0,6.42,172.0,138.0,6
42.2,288.0,6.46,171.0,142.0,6
42.2,305.0,7.11,170.0,145.0,6
42.2,292.0,6.52,169.0,139.0,6
42.2,286.0,6.44,170.0,140.0,6
42.2,291.0,6.51,172.0,142.0,6
42.2,299.0,7.02,171.0,141.0,6
42.2,289.0,6.48,172.0,139.0,6
42.2,285.0,6.42,169.0,138.0,6
42.2,297.0,6.59,170.0,142.0,6
42.2,290.0,6.5,171.0,140.0,6
42.2,295.0,6.57,169.0,143.0,6
42.2,287.0,6.46,170.0,139.0,6
42.2,292.0,6.52,171.0,141.0,6
42.2,293.0,6.54,167.0,140.0,6
42.2,284.0,6.42,172.0,138.0,6
42.2,290.0,6.5,171.0,140.0,6
42.2,295.0,6.57,170.0,142.0,6
42.2,290.0,6.5,169.0,139.0,6
42.2,290.0,6.5,170.0,141.0,6
42.2,310.4,7.21,165.0,138.0,6
42.2,305.2,7.12,168.0,137.0,6
42.2,315.8,7.27,164.0,140.0,6
42.2,312.1,7.21,166.0,139.0,6
42.2,318.6,7.3,163.0,137.0,6
42.2,308.7,7.16,169.0,138.0,6
42.2,311.3,7.2,166.0,138.0,6
42.2,314.4,7.25,165.0,139.0,6
42.2,307.9,7.15,167.0,137.0,6
42.2,316.1,7.27,164.0,140.0,6
42.2,309.3,7.16,168.0,138.0,6
42.2,312.8,7.2,166.0,138.0,6
42.2,314.9,7.25,165.0,139.0,6
42.2,306.5,7.13,169.0,137.0,6
42.2,311.0,7.2,166.0,138.0,6
42.2,309.8,7.18,167.0,138.0,6
42.2,317.2,7.28,163.0,139.0,6
42.2,308.9,7.16,169.0,137.0,6
42.2,311.9,7.21,166.0,138.0,6
42.2,315.0,7.26,164.0,139.0,6
42.2,309.0,7.16,170.0,138.0,6
42.2,314.5,7.25,165.0,139.0,6
42.2,311.5,7.21,167.0,138.0,6
42.2,317.0,7.28,162.0,139.0,6
42.2,310.2,7.19,169.0,138.0,6
42.2,312.5,7.22,166.0,138.0,6
42.2,270.5,6.25,174.0,138.0,6
42.2,265.8,6.17,172.0,137.0,0
42.2,272.3,6.25,175.0,139.0,6
42.2,268.0,6.18,173.0,138.0,0
42.2,273.5,6.26,176.0,140.0,6
42.2,271.0,6.23,174.0,139.0,6
42.2,269.2,6.2,173.0,138.0,6
42.2,267.4,6.17,172.0,137.0,0
42.2,273.8,6.26,175.0,140.0,6
42.2,269.5,6.2,173.0,138.0,6
42.2,268.7,6.19,173.0,138.0,6
42.2,271.2,6.23,174.0,139.0,6
42.2,270.0,6.22,174.0,138.0,6
42.2,272.0,6.25,175.0,139.0,6
42.2,271.8,6.24,174.0,138.0,6
42.2,269.0,6.2,173.0,137.0,6
42.2,268.5,6.19,173.0,138.0,6
42.2,270.2,6.22,174.0,138.0,6
42.2,273.0,6.25,175.0,139.0,6
42.2,266.5,6.17,172.0,137.0,0
42.2,267.8,6.18,172.0,137.0,0
42.2,269.9,6.2,173.0,138.0,6
42.2,271.4,6.23,174.0,138.0,6
42.2,270.7,6.22,174.0,138.0,6
42.2,268.8,6.19,173.0,138.0,6
42.2,370.0,8.45,160.0,138.0,3
42.2,372.5,8.47,162.0,137.0,3
42.2,378.0,8.54,158.0,139.0,3
42.2,375.0,8.5,161.0,138.0,3
42.2,373.0,8.47,159.0,137.0,3
42.2,369.0,8.41,162.0,138.0,3
42.2,371.0,8.44,160.0,139.0,3
42.2,374.0,8.49,159.0,140.0,3
42.2,376.0,8.51,157.0,138.0,3
42.2,367.0,8.38,163.0,137.0,3
42.2,371.0,8.44,160.0,138.0,3
42.2,374.0,8.49,158.0,137.0,3
42.2,372.0,8.46,159.0,138.0,3
42.2,375.5,8.5,160.0,139.0,3
42.2,373.5,8.48,161.0,137.0,3
42.2,368.0,8.4,162.0,136.0,3
42.2,377.0,8.53,159.0,138.0,3
42.2,370.0,8.44,160.0,137.0,3
42.2,369.0,8.42,161.0,138.0,3
42.2,371.0,8.44,160.0,137.0,3
42.2,376.0,8.52,158.0,138.0,3
42.2,374.0,8.49,159.0,137.0,3
42.2,373.0,8.47,160.0,137.0,3
42.2,370.0,8.44,161.0,136.0,3
42.2,368.0,8.4,162.0,135.0,3
42.2,376.0,8.52,157.0,138.0,3
50.0,425.0,8.3,160.0,138.0,8
50.0,430.0,8.35,162.0,137.0,8
50.0,418.0,8.2,159.0,139.0,8
50.0,432.0,8.37,161.0,138.0,8
50.0,424.0,8.28,160.0,138.0,8
50.0,429.0,8.34,163.0,137.0,8
50.0,418.5,8.2,161.0,139.0,8
50.0,427.0,8.3,159.0,138.0,8
50.0,422.0,8.25,162.0,137.0,8
50.0,430.0,8.35,164.0,136.0,8
50.0,426.0,8.3,161.0,138.0,8
50.0,432.0,8.37,162.0,137.0,8
50.0,421.0,8.23,160.0,139.0,8
50.0,429.0,8.34,163.0,138.0,8
50.0,423.0,8.25,160.0,139.0,8
50.0,417.0,8.18,159.0,140.0,8
50.0,426.0,8.3,161.0,138.0,8
50.0,429.0,8.34,162.0,137.0,8
50.0,418.0,8.2,160.0,139.0,8
50.0,434.0,8.39,164.0,136.0,8
